Scheme name,Company Name,Scheme Id,Company Id,Holding,Pee Net Assets
 India Opportunitiess,Envision Capital,270,118,Angel Broking Ltd,3.91
India Value Portfolio,Envision Capital,271,118,L & T Technology Services Ltd,5.64
India Value Portfolio,Envision Capital,271,118,Radico Khaitan Ltd,5.51
India Value Portfolio,Envision Capital,271,118,Carborundum Universal,5.2
India Value Portfolio,Envision Capital,271,118,Mahindra Holiday,5.15
India Value Portfolio,Envision Capital,271,118,Max Financial Services Ltd,4.96
Long Horizon Fund,Equirus,134,65,Thangamayil Jewellery Limited,12.46
Long Horizon Fund,Equirus,134,65,IFB INDUSTRIES LTD,11.59
Long Horizon Fund,Equirus,134,65,KOLTEPATIL DEVELOPERS LTD,10.18
Long Horizon Fund,Equirus,134,65,Rane Holding LTD,8.38
Long Horizon Fund,Equirus,134,65,Ceat Ltd,5.14
Core Equity,Equirus,337,65,HDFC Bank Ltd,8.99
Core Equity,Equirus,337,65,ICICI Bank Ltd,8.87
Core Equity,Equirus,337,65,Axis Bank Ltd,8.61
Core Equity,Equirus,337,65,MAHINDRA & MAHINDRA LTD.,5.71
Core Equity,Equirus,337,65,PIRAMAL PHARMA LTD,5.59
Indian Multi-Asset Allocation PMS,First Global,143,71,ICICI PRUDENTIAL BANKING AND PSU DEBT FUND - DIREC,5.43
Indian Multi-Asset Allocation PMS,First Global,143,71,ICICI PRUDENTIAL ALL SEASONS BOND FUND - DIRECT PL,5.41
Indian Multi-Asset Allocation PMS,First Global,143,71,ICICI PRUDENTIAL FLOATING INTEREST FUND - DIRECT P,5.29
Indian Multi-Asset Allocation PMS,First Global,143,71,NIPPON INDIA ETF BANK BEES,4.17
Indian Multi-Asset Allocation PMS,First Global,143,71,NIPPON INDIA ETF GOLD BEES,3.95
The India Super 50,First Global,144,71,NIPPON INDIA ETF BANK BEES,5.5
The India Super 50,First Global,144,71,Punjab National Bank,3.4
The India Super 50,First Global,144,71,Infosys Ltd,3.1
The India Super 50,First Global,144,71,Tata Motors Ltd,2.8
The India Super 50,First Global,144,71,Bajaj Auto Ltd,2.8
Wealth Builder,Fractal Capital Investments,272,119,Emami Ltd,9.13
Wealth Builder,Fractal Capital Investments,272,119,Lumax Industries Ltd,8.03
Wealth Builder,Fractal Capital Investments,272,119,Equitas Small Finance Bank Ltd,7.97
Wealth Builder,Fractal Capital Investments,272,119,Windlas Biotech Ltd,7.64
Wealth Builder,Fractal Capital Investments,272,119,JK Lakshmi Cement Ltd,7.02
Multicap Growth Equity Strategy,Girik Capital,139,68,Bharti Airtel Ltd.,5.64
Multicap Growth Equity Strategy,Girik Capital,139,68,State Bank Of India,5.14
Multicap Growth Equity Strategy,Girik Capital,139,68,Interglobe Aviation Ltd.,5.06
Multicap Growth Equity Strategy,Girik Capital,139,68,Zomato Ltd.,4.57
Multicap Growth Equity Strategy,Girik Capital,139,68,Multi Commodity Exchange Of India Ltd.,4.37
Growth Fund,Green Lantern Capital LLP,277,121,Transformers And Rectifiers Ind L,12.87
Growth Fund,Green Lantern Capital LLP,277,121,Sanghvi Movers Ltd,7.12
Growth Fund,Green Lantern Capital LLP,277,121,Isgec Heavy Engineering Ltd,5.34
Growth Fund,Green Lantern Capital LLP,277,121,Glenmark Pharmaceuticals Ltd,4.54
Growth Fund,Green Lantern Capital LLP,277,121,Bharat Heavy Electricals Ltd,3.55
Alpha Fund,Green Lantern Capital LLP,276,121,Bharat Heavy Electricals Ltd,6.18
Alpha Fund,Green Lantern Capital LLP,276,121,Glenmark Pharmaceuticals Ltd,5.99
Alpha Fund,Green Lantern Capital LLP,276,121,State Bank Of India,5.64
Alpha Fund,Green Lantern Capital LLP,276,121,Sanghvi Movers Ltd,5.53
Alpha Fund,Green Lantern Capital LLP,276,121,Isgec Heavy Engineering Ltd,5.51
Special,Green Portfolio,88,40,Schaeffler India Ltd.,10.65
Special,Green Portfolio,88,40,Aarti Industries Ltd.,5.83
Special,Green Portfolio,88,40,Time Technoplast Ltd.,4.15
Special,Green Portfolio,88,40,Cash & Cash Equivalents,3.86
Special,Green Portfolio,88,40,Piramal Pharma Ltd.,3.18
Special,Green Portfolio,88,40,Aarti Pharmalabs Ltd.,2.77
Special,Green Portfolio,88,40,Caplin Point Laboratories Ltd.,2.29
Special,Green Portfolio,88,40,Orient Cement Ltd.,2.13
Special,Green Portfolio,88,40,Bharat Forge Ltd.,2.04
Special,Green Portfolio,88,40,HFCL Ltd.,1.9
Dividend Yield,Green Portfolio,151,40,PCBL Ltd.,9.73
Dividend Yield,Green Portfolio,151,40,Welspun Corp Ltd.,8.27
Dividend Yield,Green Portfolio,151,40,Vedanta Ltd.,7.71
Dividend Yield,Green Portfolio,151,40,Glenmark Life Sciences Ltd.,7.65
Dividend Yield,Green Portfolio,151,40,Welspun Enterprises Ltd.,7.18
Dividend Yield,Green Portfolio,151,40,The Karnataka Bank Ltd.,6.47
Dividend Yield,Green Portfolio,151,40,Cash & Cash Equivalents,4.69
Dividend Yield,Green Portfolio,151,40,Hero MotoCorp Ltd.,4.21
Dividend Yield,Green Portfolio,151,40,Uniparts India Ltd.,4.16
Dividend Yield,Green Portfolio,151,40,Banco Products (India) Ltd.,4.03
Super 30,Green Portfolio,297,40,Sejal Glass Ltd.,7.63
Super 30,Green Portfolio,297,40,Supriya Lifescience Ltd.,4.34
Super 30,Green Portfolio,297,40,HFCL Ltd.,4.3
Super 30,Green Portfolio,297,40,SpiceJet Ltd.,3.85
Super 30,Green Portfolio,297,40,Ashoka Buildcon Ltd.,3.81
Super 30,Green Portfolio,297,40,Cash & Cash Equivalents,3.69
Super 30,Green Portfolio,297,40,Kirloskar Electric Company Ltd.,3.38
Super 30,Green Portfolio,297,40,Jeena Sikho Lifecare Ltd.,3.04
Super 30,Green Portfolio,297,40,Coastal Corporation Ltd.,3
Super 30,Green Portfolio,297,40,Udaipur Cement Works Ltd.,2.95
MNC Advantage Fund,Green Portfolio,152,40,KSB Ltd.,16.84
MNC Advantage Fund,Green Portfolio,152,40,Styrenix Performance Materials Ltd.,9.99
MNC Advantage Fund,Green Portfolio,152,40,Integra Engineering India Ltd.,7.4
MNC Advantage Fund,Green Portfolio,152,40,Bosch Ltd.,6.85
MNC Advantage Fund,Green Portfolio,152,40,Elantas Beck India Ltd.,6.57
MNC Advantage Fund,Green Portfolio,152,40,BASF India Ltd.,6.45
MNC Advantage Fund,Green Portfolio,152,40,John Cockerill India Ltd,4.9
MNC Advantage Fund,Green Portfolio,152,40,Gland Pharma Ltd.,4.01
MNC Advantage Fund,Green Portfolio,152,40,Heubach Colorants India Ltd.,3.43
MNC Advantage Fund,Green Portfolio,152,40,Federal-Mogul Goetze (India) Ltd.,3.42
Value Strategy,ICICI Prudential PMS,15,6,ICICI Bank Ltd,7.08
Value Strategy,ICICI Prudential PMS,15,6,Bharti Airtel Ltd,6.96
Value Strategy,ICICI Prudential PMS,15,6,Larsen & Toubro Ltd,6.15
Value Strategy,ICICI Prudential PMS,15,6,Karur Vysya Bank Ltd,5
Value Strategy,ICICI Prudential PMS,15,6,Jindal Stainless Ltd,4.9
Largecap Strategy,ICICI Prudential PMS,16,6,Larsen & Toubro Ltd,7.7
Largecap Strategy,ICICI Prudential PMS,16,6,Bharti Airtel Ltd,7.64
Largecap Strategy,ICICI Prudential PMS,16,6,State Bank of India,6.94
Largecap Strategy,ICICI Prudential PMS,16,6,ICICI Bank Ltd,6.9
Largecap Strategy,ICICI Prudential PMS,16,6,TVS Motor Company Ltd,4.87
Growth Leaders Strategy,ICICI Prudential PMS,17,6,ICICI Bank Ltd,7.76
Growth Leaders Strategy,ICICI Prudential PMS,17,6,Larsen & Toubro Ltd,5.87
Growth Leaders Strategy,ICICI Prudential PMS,17,6,Bharti Airtel Ltd,5.4
Growth Leaders Strategy,ICICI Prudential PMS,17,6,TVS Motor Company Ltd,4.89
Growth Leaders Strategy,ICICI Prudential PMS,17,6,State Bank of India,4.49
Contra Strategy,ICICI Prudential PMS,74,6,Bharti Airtel Ltd,7.76
Contra Strategy,ICICI Prudential PMS,74,6,ICICI Bank Ltd,6.95
Contra Strategy,ICICI Prudential PMS,74,6,Larsen & Toubro Ltd,6.5
Contra Strategy,ICICI Prudential PMS,74,6,State Bank of India,4.77
Contra Strategy,ICICI Prudential PMS,74,6,Jindal Steel and Power Ltd,4.21
PIPE Strategy,ICICI Prudential PMS,205,6,Sarda Energy and Minerals Ltd,6.04
PIPE Strategy,ICICI Prudential PMS,205,6,GE T&D India Limited,5.79
PIPE Strategy,ICICI Prudential PMS,205,6,Karur Vysya Bank Ltd,4.63
PIPE Strategy,ICICI Prudential PMS,205,6,Vardhman Textiles Ltd,4.63
PIPE Strategy,ICICI Prudential PMS,205,6,Godawari Power and Ispat Ltd,4.24
Growth Fund,Invasset LLP,255,111,Garden Reach Shipbuilders & Engineers Ltd.,11.98
Growth Fund,Invasset LLP,255,111,Mazagon Dock Shipbuilders Ltd.,11.84
Growth Fund,Invasset LLP,255,111,Cochin Shipyard Ltd.,5.49
Growth Fund,Invasset LLP,255,111,Hindustan Aeronautics Ltd.,5.11
Growth Fund,Invasset LLP,255,111,Rail Vikas Nigam Ltd.,4.4
India DAWN,Invesco,2,1,ICICI Bank Ltd.,6.52
India DAWN,Invesco,2,1,Hindustan Aeronautics Ltd.,6.26
India DAWN,Invesco,2,1,Tata Motors Ltd.,5.64
India DAWN,Invesco,2,1,Rural Electrification Corp Limited,5.03
India DAWN,Invesco,2,1,Axis Bank Ltd.,4.71
India DAWN,Invesco,2,1,Larsen & Toubro Ltd.,4.65
India DAWN,Invesco,2,1,UltraTech Cement Ltd.,4.47
India DAWN,Invesco,2,1,Zomato Ltd.,4.21
India DAWN,Invesco,2,1,HDFC Bank Ltd.,3.91
India DAWN,Invesco,2,1,Infosys Ltd.,3.85
India DAWN,Invesco,2,1,Cash and Equivalent,6.11
India R.I.S.E,Invesco,3,1,Tata Motors Ltd. DVR,7.1
India R.I.S.E,Invesco,3,1,Karur Vysya Bank Ltd.,6.51
India R.I.S.E,Invesco,3,1,Equitas Small Finance Bank Ltd.,5.5
India R.I.S.E,Invesco,3,1,Mahindra & Mahindra Ltd.,5.27
India R.I.S.E,Invesco,3,1,Bharti Airtel Ltd.,5.13
India R.I.S.E,Invesco,3,1,Indian Bank,5.1
India R.I.S.E,Invesco,3,1,AIA Engineering Ltd.,4.85
India R.I.S.E,Invesco,3,1,Bharat Dynamics Limited,4.77
India R.I.S.E,Invesco,3,1,Craftsman Automation Ltd.,4.38
India R.I.S.E,Invesco,3,1,Birla Corporation Ltd.,4.3
India R.I.S.E,Invesco,3,1,Cash & Cash Equivalent,4.76
India Caterpillar,Invesco,4,1,Bharat Electronics Ltd.,7.66
India Caterpillar,Invesco,4,1,KEI Industries Ltd,7.24
India Caterpillar,Invesco,4,1,Craftsman Automation Ltd.,4.53
India Caterpillar,Invesco,4,1,Home First Finance Company India Ltd.,4.49
India Caterpillar,Invesco,4,1,Persistent Systems Ltd.,4.42
India Caterpillar,Invesco,4,1,Creditaccess Grameen Ltd.,4.38
India Caterpillar,Invesco,4,1,Ajanta Pharma Limited,4.31
India Caterpillar,Invesco,4,1,Apar Industries Ltd.,4.11
India Caterpillar,Invesco,4,1,Century Textile And Industries Ltd.,3.93
India Caterpillar,Invesco,4,1,The Federal Bank Ltd.,3.85
India Caterpillar,Invesco,4,1,Cash and Equivalent,5.89
Fundamental Value Fund,Itus Capital,177,85,INDUSIND BANK,4.5
Fundamental Value Fund,Itus Capital,177,85,DR REDDYS LABORATORIES,4
Fundamental Value Fund,Itus Capital,177,85,MARUTI SUZUKI,4
Fundamental Value Fund,Itus Capital,177,85,ICICI LOMBARD GEN INSURANCE CO LTD,3.5
Fundamental Value Fund,Itus Capital,177,85,ABB India Limited,3
Fundamental Value Fund,Itus Capital,177,85,AIA Engineering,3
Fundamental Value Fund,Itus Capital,177,85,ADANI PORTS,3
Fundamental Value Fund,Itus Capital,177,85,BAJAJ AUTO,3
Fundamental Value Fund,Itus Capital,177,85,HDFC BANK LIMITED,3
Fundamental Value Fund,Itus Capital,177,85,ITC,3
Fundamental Value Fund,Itus Capital,177,85,NTPC,3
Fundamental Value Fund,Itus Capital,177,85,Reliance Industries,3
Fundamental Value Fund,Itus Capital,177,85,SBI LIFE,3
Fundamental Value Fund,Itus Capital,177,85,CRAFTSMAN AUTOMATION,2.5
Fundamental Value Fund,Itus Capital,177,85,EICHER MOTORS,2.5
Fundamental Value Fund,Itus Capital,177,85,GAIL INDIA Ltd,2.5
Fundamental Value Fund,Itus Capital,177,85,SHREE CEMENTS,2.5
Fundamental Value Fund,Itus Capital,177,85,AMBUJA CEMENTS,2
Fundamental Value Fund,Itus Capital,177,85,CERA SANITARYWARE LIMITED,2
Fundamental Value Fund,Itus Capital,177,85,Petronet LNG Ltd.,2
Fundamental Value Fund,Itus Capital,177,85,HINDUSTAN COPPER,2
Fundamental Value Fund,Itus Capital,177,85,INDIAN ENERGY EXCHANGE LIMITED,2
Fundamental Value Fund,Itus Capital,177,85,IPCA LABS,2
Fundamental Value Fund,Itus Capital,177,85,MARICO,2
Fundamental Value Fund,Itus Capital,177,85,SYNGENE INTERNATIONAL LIMITED,2
Fundamental Value Fund,Itus Capital,177,85,ADVANCED ENZYME TECHNOLOGIES Ltd,1.5
Fundamental Value Fund,Itus Capital,177,85,AHLUWALIA CONTRACTS,1.5
Fundamental Value Fund,Itus Capital,177,85,BHARAT FORGE,1.5
Fundamental Value Fund,Itus Capital,177,85,COMPUTER AGE MANAGEMENT SERVICES LIMITED,1.5
Fundamental Value Fund,Itus Capital,177,85,RACL GEARTECH LTD,1.5
Fundamental Value Fund,Itus Capital,177,85,RHI Magnesita,1.5
Fundamental Value Fund,Itus Capital,177,85,SUPRAJIT ENGG,1.5
Fundamental Value Fund,Itus Capital,177,85,TVS Motors,1.5
Fundamental Value Fund,Itus Capital,177,85,DIVGI TORQTRANSFER SYSTEMS LIMITED,1.2
Fundamental Value Fund,Itus Capital,177,85,BALKRISHNA INDUSTRIES LIMITED,1
Fundamental Value Fund,Itus Capital,177,85,TITAN COMPANY LIMITED,1
Value Fund,JOINDRE CAPITAL,110,52,HDFC Bank Ltd,8.48
Value Fund,JOINDRE CAPITAL,110,52,Tata Investment Corporation Ltd,7.7
Value Fund,JOINDRE CAPITAL,110,52,Bosch Ltd,5.13
Value Fund,JOINDRE CAPITAL,110,52,Tata Consultancy Services Ltd,5.01
Value Fund,JOINDRE CAPITAL,110,52,Infosys Ltd,4.88
India Focus- Series 1,Kotak AMC,6,2,HDFC BANK LTD,5.4
India Focus- Series 1,Kotak AMC,6,2,STATE BANK OF INDIA,5.3
India Focus- Series 1,Kotak AMC,6,2,AMBER ENTERPRISES INDIA LTD,5.2
India Focus- Series 1,Kotak AMC,6,2,CARBORUNDUM UNIVERSAL LTD,5.1
India Focus- Series 1,Kotak AMC,6,2,ZYDUS LIFESCIENCES LTD,5
India Focus- Series 1,Kotak AMC,6,2,FORTIS HEALTHCARE LTD,4.5
India Focus- Series 1,Kotak AMC,6,2,CYIENT LTD,4.4
India Focus- Series 1,Kotak AMC,6,2,MARUTI SUZUKI INDIA LTD,4.3
India Focus- Series 1,Kotak AMC,6,2,OBEROI REALTY LTD,4.1
India Focus- Series 1,Kotak AMC,6,2,ICICI BANK LTD,4.1
India Focus- Series 1,Kotak AMC,6,2,ISGEC HEAVY ENGINEERING LTD,4
India Focus- Series 1,Kotak AMC,6,2,AJANTA PHARMA LTD,3.8
India Focus- Series 1,Kotak AMC,6,2,DABUR INDIA LTD,3.8
India Focus- Series 1,Kotak AMC,6,2,VOLTAS LTD,3.5
India Focus- Series 1,Kotak AMC,6,2,LIC HOUSING FINANCE LTD,3.4
India Focus- Series 1,Kotak AMC,6,2,GAIL (INDIA) LTD,3.3
India Focus- Series 1,Kotak AMC,6,2,BAJAJ FINANCE LTD,3.2
India Focus- Series 1,Kotak AMC,6,2,CENTURY PLYBOARDS (INDIA) LTD,3
India Focus- Series 1,Kotak AMC,6,2,SRF LTD,3
India Focus- Series 1,Kotak AMC,6,2,SHRIRAM FINANCE LTD,2.9
India Focus- Series 1,Kotak AMC,6,2,BLUE STAR LTD,2.7
India Focus- Series 1,Kotak AMC,6,2,RALLIS INDIA LTD,2.1
India Focus- Series 1,Kotak AMC,6,2,WHIRLPOOL OF INDIA LTD,2
India Focus- Series 1,Kotak AMC,6,2,APL APOLLO TUBES LTD,1.9
India Focus- Series 2,Kotak AMC,7,2,AMBER ENTERPRISES INDIA LTD,5.8
India Focus- Series 2,Kotak AMC,7,2,HDFC BANK LTD,5.5
India Focus- Series 2,Kotak AMC,7,2,STATE BANK OF INDIA,5.3
India Focus- Series 2,Kotak AMC,7,2,CARBORUNDUM UNIVERSAL LTD,5
India Focus- Series 2,Kotak AMC,7,2,ZYDUS LIFESCIENCES LTD,4.9
India Focus- Series 2,Kotak AMC,7,2,CYIENT LTD,4.7
India Focus- Series 2,Kotak AMC,7,2,FORTIS HEALTHCARE LTD,4.4
India Focus- Series 2,Kotak AMC,7,2,MARUTI SUZUKI INDIA LTD,4.3
India Focus- Series 2,Kotak AMC,7,2,OBEROI REALTY LTD,4.1
India Focus- Series 2,Kotak AMC,7,2,ISGEC HEAVY ENGINEERING LTD,3.9
India Focus- Series 2,Kotak AMC,7,2,AJANTA PHARMA LTD,3.9
India Focus- Series 2,Kotak AMC,7,2,GAIL (INDIA) LTD,3.8
India Focus- Series 2,Kotak AMC,7,2,DABUR INDIA LTD,3.7
India Focus- Series 2,Kotak AMC,7,2,VOLTAS LTD,3.4
India Focus- Series 2,Kotak AMC,7,2,LIC HOUSING FINANCE LTD,3.4
India Focus- Series 2,Kotak AMC,7,2,BAJAJ FINANCE LTD,3.2
India Focus- Series 2,Kotak AMC,7,2,ICICI BANK LTD,3.1
India Focus- Series 2,Kotak AMC,7,2,SRF LTD,3
India Focus- Series 2,Kotak AMC,7,2,SHRIRAM FINANCE LTD,2.9
India Focus- Series 2,Kotak AMC,7,2,CENTURY PLYBOARDS (INDIA) LTD,2.8
India Focus- Series 2,Kotak AMC,7,2,BLUE STAR LTD,2.6
India Focus- Series 2,Kotak AMC,7,2,RALLIS INDIA LTD,2.4
India Focus- Series 2,Kotak AMC,7,2,WHIRLPOOL OF INDIA LTD,2
India Focus- Series 2,Kotak AMC,7,2,APL APOLLO TUBES LTD,1.9
Pharma Fund,Kotak AMC,93,2,SUN PHARMACEUTICAL INDUSTRIES LTD,18.8
Pharma Fund,Kotak AMC,93,2,CIPLA LTD,13.9
Pharma Fund,Kotak AMC,93,2,DR REDDY'S LABORATORIES LTD,7.5
Pharma Fund,Kotak AMC,93,2,ZYDUS LIFESCIENCES LTD,6.9
Pharma Fund,Kotak AMC,93,2,IPCA LABORATORIES LTD,5.7
Pharma Fund,Kotak AMC,93,2,SYNGENE INTERNATIONAL LTD,5.6
Pharma Fund,Kotak AMC,93,2,FORTIS HEALTHCARE LTD,5.5
Pharma Fund,Kotak AMC,93,2,LUPIN LTD,4.9
Pharma Fund,Kotak AMC,93,2,AJANTA PHARMA LTD,3.9
Pharma Fund,Kotak AMC,93,2,DIVI'S LABORATORIES LTD,3.9
Pharma Fund,Kotak AMC,93,2,AUROBINDO PHARMA LTD,3.9
Pharma Fund,Kotak AMC,93,2,TORRENT PHARMACEUTICALS LTD,3.7
Pharma Fund,Kotak AMC,93,2,GLAND PHARMA LTD,3.1
Pharma Fund,Kotak AMC,93,2,INDOCO REMEDIES LTD,3
Pharma Fund,Kotak AMC,93,2,LAURUS LABS LTD,2.9
Pharma Fund,Kotak AMC,93,2,PFIZER LTD,2.7
Pharma Fund,Kotak AMC,93,2,BIOCON LTD,2.4
Pharma Fund,Kotak AMC,93,2,DR LAL PATHLABS LTD,1.1
Small & Midcap,Kotak AMC,94,2,INDIAN BANK,7.8
Small & Midcap,Kotak AMC,94,2,NARAYANA HRUDAYALAYA LTD,5.9
Small & Midcap,Kotak AMC,94,2,HDFC BANK LTD,5.6
Small & Midcap,Kotak AMC,94,2,EXIDE INDUSTRIES LTD,5.4
Small & Midcap,Kotak AMC,94,2,PNC INFRATECH LTD,5.3
Fintech,Kotak AMC,220,2,TECH MAHINDRA LTD,8.8
Fintech,Kotak AMC,220,2,INFOSYS LTD,7.2
Fintech,Kotak AMC,220,2,HDFC BANK LTD,7.1
Fintech,Kotak AMC,220,2,TATA CONSULTANCY SERVICES LTD,7.1
Fintech,Kotak AMC,220,2,CYIENT LTD,6.4
Fintech,Kotak AMC,220,2,BIRLASOFT LTD,4.9
Fintech,Kotak AMC,220,2,LTIMINDTREE LTD,4.4
Fintech,Kotak AMC,220,2,HCL TECHNOLOGIES LTD,4.4
Fintech,Kotak AMC,220,2,WIPRO LTD,4.4
Fintech,Kotak AMC,220,2,SHRIRAM FINANCE LTD,4.2
Fintech,Kotak AMC,220,2,ORACLE FINANCIAL SERVICES SOFTWARE LTD,4
Fintech,Kotak AMC,220,2,STATE BANK OF INDIA,3.8
Fintech,Kotak AMC,220,2,MAHINDRA & MAHINDRA FINANCIAL SERVICES LTD,3.7
Fintech,Kotak AMC,220,2,INDIAN RAILWAY CATERING & TOURISM CORPORATION LTD,3.6
Fintech,Kotak AMC,220,2,ICICI LOMBARD GENERAL INSURANCE COMPANY LTD,3.5
Fintech,Kotak AMC,220,2,ZOMATO LTD,3.5
Fintech,Kotak AMC,220,2,BAJAJ FINANCE LTD,3.1
Fintech,Kotak AMC,220,2,AXIS BANK LTD,2.9
Fintech,Kotak AMC,220,2,INDUSIND BANK LTD,2.9
Fintech,Kotak AMC,220,2,BOSCH LTD,2.2
Fintech,Kotak AMC,220,2,L&T TECHNOLOGY SERVICES LTD,2.1
Fintech,Kotak AMC,220,2,LIC HOUSING FINANCE LTD,1.9
Fintech,Kotak AMC,220,2,FSN E-COMMERCE VENTURES LTD,1.9
Future Stars,Magadh Capital Advisors LLP,299,134,KEI INDUSTRIES LTD.,7.83
Future Stars,Magadh Capital Advisors LLP,299,134,Prestige Estates Projects Limited,7.72
Future Stars,Magadh Capital Advisors LLP,299,134,TATA POWER COMPANY LIMITED,6.86
Future Stars,Magadh Capital Advisors LLP,299,134,TCI EXPRESS LIMITED,6.27
Future Stars,Magadh Capital Advisors LLP,299,134,MASTEK LIMITED,5.68
Value For Growth,Magadh Capital Advisors LLP,300,134,KEI INDUSTRIES LTD.,7.48
Value For Growth,Magadh Capital Advisors LLP,300,134,STATE BANK OF INDIA LIMITED,6.97
Value For Growth,Magadh Capital Advisors LLP,300,134,LARSEN AND TOUBRO LIMITED,6.74
Value For Growth,Magadh Capital Advisors LLP,300,134,ICICI BANK LIMITED,6.46
Value For Growth,Magadh Capital Advisors LLP,300,134,INFOSYS LIMITED,5.44
Trend Following,Marathon Trends,60,24,ACTION CONSTRUCTION EQUIPMENT LIMITED,5.89
Trend Following,Marathon Trends,60,24,ABB INDIA LIMITED,5.31
Trend Following,Marathon Trends,60,24,SIEMENS LTD,5.22
Trend Following,Marathon Trends,60,24,APAR INDUSTRIES LTD,4.96
Trend Following,Marathon Trends,60,24,SUN PHARMACEUTICALS INDUSTRIES LIMITED,4.78
Trend Following,Marathon Trends,60,24,VARUN BEVERAGES LTD,4.63
Trend Following,Marathon Trends,60,24,KEI INDUSTRIES LTD.,4.57
Trend Following,Marathon Trends,60,24,ICICI BANK LIMITED,4.37
Trend Following,Marathon Trends,60,24,TUBE INVESTMENTS OF INDIA LIMITED,4.37
Trend Following,Marathon Trends,60,24,JBM Auto Limited,4.3
Consistent Compounders,Marcellus Investment Managers,59,23,Bajaj Finance Ltd.,10.6
Consistent Compounders,Marcellus Investment Managers,59,23,HDFC Bank Ltd.,10.5
Consistent Compounders,Marcellus Investment Managers,59,23,Trent Ltd.,9.2
Consistent Compounders,Marcellus Investment Managers,59,23,Asian Paints Ltd.,8.6
Consistent Compounders,Marcellus Investment Managers,59,23,Divi's Laboratories Ltd.,8
Little Champs,Marcellus Investment Managers,174,23,GMM Pfaudler Ltd.,7
Little Champs,Marcellus Investment Managers,174,23,Mold-Tek Packaging Ltd.,6
Little Champs,Marcellus Investment Managers,174,23,MAS Financial Services Ltd.,5.5
Little Champs,Marcellus Investment Managers,174,23,Alkyl Amines Chemicals Ltd.,5
Little Champs,Marcellus Investment Managers,174,23,Vijaya Diagnostic Centre Ltd,5
Little Champs,Marcellus Investment Managers,174,23,Garware Technical Fibres Ltd.,4.5
Little Champs,Marcellus Investment Managers,174,23,Ultramarine & Pigments Ltd.,4.5
Little Champs,Marcellus Investment Managers,174,23,Aavas Financiers Ltd.,4.5
Little Champs,Marcellus Investment Managers,174,23,Tarsons Products Ltd.,4
Little Champs,Marcellus Investment Managers,174,23,Fine Organic Industries Ltd.,4
Kings of Capital,Marcellus Investment Managers,176,23,HDFC Bank Ltd.,15.5
Kings of Capital,Marcellus Investment Managers,176,23,Bajaj Finance Ltd.,14.5
Kings of Capital,Marcellus Investment Managers,176,23,Kotak Mahindra Bank Ltd.,13.5
Rising Giants,Marcellus Investment Managers,303,23,GMM Pfaudler Ltd.,7.5
Rising Giants,Marcellus Investment Managers,303,23,Divi's Laboratories Ltd.,6
Rising Giants,Marcellus Investment Managers,303,23,Alkyl Amines Chemicals Ltd.,5
Rising Giants,Marcellus Investment Managers,303,23,Eicher Motors Ltd.,5
Rising Giants,Marcellus Investment Managers,303,23,SKF India Limited,5
Rising Giants,Marcellus Investment Managers,303,23,Info Edge (India) Ltd.,4.5
Rising Giants,Marcellus Investment Managers,303,23,L&T Technology Services Ltd.,4.5
Rising Giants,Marcellus Investment Managers,303,23,Aavas Financiers Ltd.,4
Rising Giants,Marcellus Investment Managers,303,23,Suprajit Engineering Ltd.,4
Rising Giants,Marcellus Investment Managers,303,23,Cholamandalam Investment and Finance Company Ltd.,4
Global Compounders ,Marcellus Investment Managers,373,23,BERKSHIRE HATHAWAY INC-CL B,9.5
Global Compounders ,Marcellus Investment Managers,373,23,HEICO CORP-CLASS A,7.3
Global Compounders ,Marcellus Investment Managers,373,23,COSTCO WHOLESALE CORP,7
Global Compounders ,Marcellus Investment Managers,373,23,AMETEK INC,6
Global Compounders ,Marcellus Investment Managers,373,23,CONSTELLATION SOFTWARE INC,5.9
Global Compounders ,Marcellus Investment Managers,373,23,AMAZON.COM INC,5.1
Global Compounders ,Marcellus Investment Managers,373,23,DANAHER CORP,4.1
Global Compounders ,Marcellus Investment Managers,373,23,CINTAS CORP,4
Global Compounders ,Marcellus Investment Managers,373,23,HERMES INTERNATIONAL,4
Global Compounders ,Marcellus Investment Managers,373,23,COPART INC,3.9
Special Opportunities Fund ,MOAT Financial Services,241,70,HDFC BANK LTD,5.53
Special Opportunities Fund ,MOAT Financial Services,241,70,JUPITER WAGONS LTD,4.07
Special Opportunities Fund ,MOAT Financial Services,241,70,MAZAGON DOCK SHIPBUILDERS,4.02
Special Opportunities Fund ,MOAT Financial Services,241,70,HINDUSTAN UNILEVER LTD,3.13
Special Opportunities Fund ,MOAT Financial Services,241,70,STATE BANK OF INDIA LTD,3.05
Next Trillion Dollar Opportunities (NTDOP),Motilal Oswal AMC,8,3,Bharat Heavy Electricals Ltd.,5.7
Next Trillion Dollar Opportunities (NTDOP),Motilal Oswal AMC,8,3,Piramal Enterprises Ltd.,5.3
Next Trillion Dollar Opportunities (NTDOP),Motilal Oswal AMC,8,3,JSW Energy Ltd.,5.1
Next Trillion Dollar Opportunities (NTDOP),Motilal Oswal AMC,8,3,BSE Ltd.,5
Next Trillion Dollar Opportunities (NTDOP),Motilal Oswal AMC,8,3,Zomato Ltd.,4.9
Next Trillion Dollar Opportunities (NTDOP),Motilal Oswal AMC,8,3,Bharat Electronics Ltd.,4.2
