Scheme name,Company Name,Scheme Id,Company Id,Holding,Pee Net Assets,StockID
Marvel,Concept Investwell,157,74,COMPUTER AGE MANAGEMENT SERVICES,6.5,
Dynamic,Concept Investwell,233,74,TATA CONSUMER PRODUCT,10.0,
Dynamic,Concept Investwell,233,74,REC LTD.,10.0,
Dynamic,Concept Investwell,233,74,HCL TECHNOLOGIES,9.0,
Dynamic,Concept Investwell,233,74,BAJAJ AUTO LTD.,8.0,
Dynamic,Concept Investwell,233,74,HDFC AMC,8.1,
Focused Mid & Smallcap,Edelweiss,26,11,CUMMINS INDIA LTD,5.28,
Focused Mid & Smallcap,Edelweiss,26,11,CHOLAMANDALAM FINANCIAL HOLDINGS LTD,4.92,
Focused Mid & Smallcap,Edelweiss,26,11,DIXON TECHNOLOGIES (INDIA) LTD,4.59,
Focused Mid & Smallcap,Edelweiss,26,11,APL APOLLO TUBES LTD,4.31,
Focused Mid & Smallcap,Edelweiss,26,11,SAFARI INDUSTRIES (INDIA) LTD,3.96,
Focused Mid & Smallcap,Edelweiss,26,11,KEI INDUSTRIES LTD,3.93,
Focused Mid & Smallcap,Edelweiss,26,11,UNO MINDA LTD,3.84,
Focused Mid & Smallcap,Edelweiss,26,11,K P R MILL LTD,3.83,
Focused Mid & Smallcap,Edelweiss,26,11,MAX FINANCIAL SERVICES LTD,3.83,
Focused Mid & Smallcap,Edelweiss,26,11,NARAYANA HRUDAYALAYA LTD,3.71,
Focused Mid & Smallcap,Edelweiss,26,11,C E S C LTD,3.71,
Focused Mid & Smallcap,Edelweiss,26,11,MOLD-TEK PACKAGING LTD,3.68,
Focused Mid & Smallcap,Edelweiss,26,11,BRIGADE ENTERPRISES LTD,3.67,
Focused Mid & Smallcap,Edelweiss,26,11,ENDURANCE TECHNOLOGIES LTD,3.64,
Focused Mid & Smallcap,Edelweiss,26,11,SYNGENE INTERNATIONAL LTD,3.52,
Focused Mid & Smallcap,Edelweiss,26,11,ARVIND FASHIONS LTD,3.46,
Focused Mid & Smallcap,Edelweiss,26,11,CANFIN HOMES LTD,3.44,
Focused Mid & Smallcap,Edelweiss,26,11,CCL PRODUCTS INDIA LTD,3.27,
Focused Mid & Smallcap,Edelweiss,26,11,L&T TECHNOLOGY SERVICES LTD,3.15,
Focused Mid & Smallcap,Edelweiss,26,11,SHYAM METALICS AND ENERGY LIMITED,3.14,1356.0
Focused Mid & Smallcap,Edelweiss,26,11,CMS INFO SYSTEMS LTD,2.76,
Focused Mid & Smallcap,Edelweiss,26,11,SAGAR CEMENTS LTD,2.75,
Focused Mid & Smallcap,Edelweiss,26,11,UNIPARTS INDIA LIMITED,2.4,1559.0
Focused Mid & Smallcap,Edelweiss,26,11,P I INDUSTRIES LTD,2.1,
Focused Mid & Smallcap,Edelweiss,26,11,CASH & CASH EQUIVALENTS,13.1,
Long Term Value (LTV),Eklavya Capital,226,104,"ICICI PRUDENTIAL LIQUID FUND - DIRECT
PLAN - GROWTH",52.73,
Long Term Value (LTV),Eklavya Capital,226,104,ITC LTD,5.63,
Long Term Value (LTV),Eklavya Capital,226,104,HDFC GOLD EXCHANGE TRADED FUND,5.49,
Long Term Value (LTV),Eklavya Capital,226,104,CASH,5.0,
Long Term Value (LTV),Eklavya Capital,226,104,HDFC BANK LIMITED,4.27,587.0
Long Term Value (LTV),Eklavya Capital,226,104,REDINGTON INDIA LIMITED,4.13,
Long Term Value (LTV),Eklavya Capital,226,104,AXIS LIQUID FUND - DIRECT PLAN - GROWTH,3.95,
Long Term Value (LTV),Eklavya Capital,226,104,GLENMARK LIFESCIENCES,3.16,
Long Term Value (LTV),Eklavya Capital,226,104,HDFC ULTRA SHORT TERM FUND-DIRECT PLAN-GROWTH OPTION,2.81,
Long Term Value (LTV),Eklavya Capital,226,104,SWARAJ ENGINES LIMITED,2.65,1458.0
Long Term Value (LTV),Eklavya Capital,226,104,VST INDUSTRIES LTD,2.45,
Long Term Value (LTV),Eklavya Capital,226,104,ERIS LIFESCIENCES LIMITED,2.31,433.0
Long Term Value (LTV),Eklavya Capital,226,104,NIRLON LTD,1.96,
Long Term Value (LTV),Eklavya Capital,226,104,"COLGATE PALMOLIVE INDIA
LTD",1.06,
Long Term Value (LTV),Eklavya Capital,226,104,PFIZER LIMIT,0.53,
Long Term Value (LTV),Eklavya Capital,226,104,ICICI LOMBARD GENERAL INSURANCE COMPANY LIMITED,0.5,642.0
Long Term Value (LTV),Eklavya Capital,226,104,SIRCA PAINTS,0.5,
Long Term Value (LTV),Eklavya Capital,226,104,RPG LIFE SCIENCES LTD.,0.29,
Long Term Value (LTV),Eklavya Capital,226,104,"HDFC SHORT TERM DEBT FUND - DIRECT
- GROWTH",0.29,
Long Term Value (LTV),Eklavya Capital,226,104,TATA CONSULTANCY SERVICES LTD,0.27,
Laureate Portfolio  ,Electrum ,315,138,XPRO INDIA LTD,6.69,
Laureate Portfolio  ,Electrum ,315,138,VA TECH WABAG LIMITED,6.58,1617.0
Laureate Portfolio  ,Electrum ,315,138,THEJO ENGINEERING LIMITED,5.97,1500.0
Laureate Portfolio  ,Electrum ,315,138,PRICOL LIMITED,5.93,1173.0
Laureate Portfolio  ,Electrum ,315,138,MULTI COMMODITY EXCHANGE OF INDIA LTD.,5.86,
Laureate Portfolio  ,Electrum ,315,138,GOKALDAS EXPORTS LTD,5.51,
India Vision Portfolio,ENAM Asset Management,379,161,VARUN BEVERAGES LTD,0.0,
India Vision Portfolio,ENAM Asset Management,379,161,AXIS BANK LTD,0.0,
India Vision Portfolio,ENAM Asset Management,379,161,ICICI BANK LTD,0.0,
India Vision Portfolio,ENAM Asset Management,379,161,BHARTI AIRTEL LTD,0.0,
India Vision Portfolio,ENAM Asset Management,379,161,MARUTI SUZUKI INDIA LTD,0.0,
India Vision Portfolio,ENAM Asset Management,379,161,GLOBAL HEALTH,0.0,
 India Opportunitiess,Envision Capital,270,118,CIPLA LTD,5.0,
 India Opportunitiess,Envision Capital,270,118,DR REDDY & LABORATORIES LTD,4.62,
 India Opportunitiess,Envision Capital,270,118,MAHINDRA HOLIDAYS,4.08,
 India Opportunitiess,Envision Capital,270,118,ICICI BANK LTD,4.01,
 India Opportunitiess,Envision Capital,270,118,ANGEL BROKING LTD,3.91,
India Value Portfolio,Envision Capital,271,118,L & T TECHNOLOGY SERVICES LTD,5.64,
India Value Portfolio,Envision Capital,271,118,RADICO KHAITAN LTD,5.51,
India Value Portfolio,Envision Capital,271,118,CARBORUNDUM UNIVERSAL,5.2,
India Value Portfolio,Envision Capital,271,118,MAHINDRA HOLIDAY,5.15,
India Value Portfolio,Envision Capital,271,118,MAX FINANCIAL SERVICES LTD,4.96,
Long Horizon Fund,Equirus,134,65,THANGAMAYIL JEWELLERY LIMITED,12.46,1499.0
Long Horizon Fund,Equirus,134,65,IFB INDUSTRIES LTD,11.59,
Long Horizon Fund,Equirus,134,65,KOLTEPATIL DEVELOPERS LTD,10.18,
Long Horizon Fund,Equirus,134,65,RANE HOLDING LTD,8.38,
Long Horizon Fund,Equirus,134,65,CEAT LTD,5.14,
Core Equity,Equirus,337,65,HDFC BANK LTD,8.99,
Core Equity,Equirus,337,65,ICICI BANK LTD,8.87,
Core Equity,Equirus,337,65,AXIS BANK LTD,8.61,
Core Equity,Equirus,337,65,MAHINDRA & MAHINDRA LTD.,5.71,
Core Equity,Equirus,337,65,PIRAMAL PHARMA LTD,5.59,
Indian Multi-Asset Allocation PMS,First Global,143,71,ICICI PRUDENTIAL BANKING AND PSU DEBT FUND - DIREC,5.43,
Indian Multi-Asset Allocation PMS,First Global,143,71,ICICI PRUDENTIAL ALL SEASONS BOND FUND - DIRECT PL,5.41,
Indian Multi-Asset Allocation PMS,First Global,143,71,ICICI PRUDENTIAL FLOATING INTEREST FUND - DIRECT P,5.29,
Indian Multi-Asset Allocation PMS,First Global,143,71,NIPPON INDIA ETF BANK BEES,4.17,
Indian Multi-Asset Allocation PMS,First Global,143,71,NIPPON INDIA ETF GOLD BEES,3.95,
The India Super 50,First Global,144,71,NIPPON INDIA ETF BANK BEES,5.5,
The India Super 50,First Global,144,71,PUNJAB NATIONAL BANK,3.4,1145.0
The India Super 50,First Global,144,71,INFOSYS LTD,3.1,
The India Super 50,First Global,144,71,TATA MOTORS LTD,2.8,
The India Super 50,First Global,144,71,BAJAJ AUTO LTD,2.8,
Wealth Builder,Fractal Capital Investments,272,119,EMAMI LTD,9.13,
Wealth Builder,Fractal Capital Investments,272,119,LUMAX INDUSTRIES LTD,8.03,
Wealth Builder,Fractal Capital Investments,272,119,EQUITAS SMALL FINANCE BANK LTD,7.97,
Wealth Builder,Fractal Capital Investments,272,119,WINDLAS BIOTECH LTD,7.64,
Wealth Builder,Fractal Capital Investments,272,119,JK LAKSHMI CEMENT LTD,7.02,
Multicap Growth Equity Strategy,Girik Capital,139,68,BHARTI AIRTEL LTD.,5.64,
Multicap Growth Equity Strategy,Girik Capital,139,68,STATE BANK OF INDIA,5.14,1313.0
Multicap Growth Equity Strategy,Girik Capital,139,68,INTERGLOBE AVIATION LTD.,5.06,
Multicap Growth Equity Strategy,Girik Capital,139,68,ZOMATO LTD.,4.57,
Multicap Growth Equity Strategy,Girik Capital,139,68,MULTI COMMODITY EXCHANGE OF INDIA LTD.,4.37,
Growth Fund,Green Lantern Capital LLP,277,121,TRANSFORMERS AND RECTIFIERS IND L,12.87,
Growth Fund,Green Lantern Capital LLP,277,121,SANGHVI MOVERS LTD,7.12,
Growth Fund,Green Lantern Capital LLP,277,121,ISGEC HEAVY ENGINEERING LTD,5.34,
Growth Fund,Green Lantern Capital LLP,277,121,GLENMARK PHARMACEUTICALS LTD,4.54,
Growth Fund,Green Lantern Capital LLP,277,121,BHARAT HEAVY ELECTRICALS LTD,3.55,
Alpha Fund,Green Lantern Capital LLP,276,121,BHARAT HEAVY ELECTRICALS LTD,6.18,
Alpha Fund,Green Lantern Capital LLP,276,121,GLENMARK PHARMACEUTICALS LTD,5.99,
Alpha Fund,Green Lantern Capital LLP,276,121,STATE BANK OF INDIA,5.64,1313.0
Alpha Fund,Green Lantern Capital LLP,276,121,SANGHVI MOVERS LTD,5.53,
Alpha Fund,Green Lantern Capital LLP,276,121,ISGEC HEAVY ENGINEERING LTD,5.51,
Special,Green Portfolio,88,40,SCHAEFFLER INDIA LTD.,10.65,
Special,Green Portfolio,88,40,AARTI INDUSTRIES LTD.,5.83,
Special,Green Portfolio,88,40,TIME TECHNOPLAST LTD.,4.15,
Special,Green Portfolio,88,40,CASH & CASH EQUIVALENTS,3.86,
Special,Green Portfolio,88,40,PIRAMAL PHARMA LTD.,3.18,
Special,Green Portfolio,88,40,AARTI PHARMALABS LTD.,2.77,
Special,Green Portfolio,88,40,CAPLIN POINT LABORATORIES LTD.,2.29,
Special,Green Portfolio,88,40,ORIENT CEMENT LTD.,2.13,
Special,Green Portfolio,88,40,BHARAT FORGE LTD.,2.04,
Special,Green Portfolio,88,40,HFCL LTD.,1.9,
Dividend Yield,Green Portfolio,151,40,PCBL LTD.,9.73,
Dividend Yield,Green Portfolio,151,40,WELSPUN CORP LTD.,8.27,
Dividend Yield,Green Portfolio,151,40,VEDANTA LTD.,7.71,
Dividend Yield,Green Portfolio,151,40,GLENMARK LIFE SCIENCES LTD.,7.65,
Dividend Yield,Green Portfolio,151,40,WELSPUN ENTERPRISES LTD.,7.18,
Dividend Yield,Green Portfolio,151,40,THE KARNATAKA BANK LTD.,6.47,
Dividend Yield,Green Portfolio,151,40,CASH & CASH EQUIVALENTS,4.69,
Dividend Yield,Green Portfolio,151,40,HERO MOTOCORP LTD.,4.21,
Dividend Yield,Green Portfolio,151,40,UNIPARTS INDIA LTD.,4.16,
Dividend Yield,Green Portfolio,151,40,BANCO PRODUCTS (INDIA) LTD.,4.03,
Super 30,Green Portfolio,297,40,SEJAL GLASS LTD.,7.63,
Super 30,Green Portfolio,297,40,SUPRIYA LIFESCIENCE LTD.,4.34,
Super 30,Green Portfolio,297,40,HFCL LTD.,4.3,
Super 30,Green Portfolio,297,40,SPICEJET LTD.,3.85,
Super 30,Green Portfolio,297,40,ASHOKA BUILDCON LTD.,3.81,
Super 30,Green Portfolio,297,40,CASH & CASH EQUIVALENTS,3.69,
Super 30,Green Portfolio,297,40,KIRLOSKAR ELECTRIC COMPANY LTD.,3.38,
Super 30,Green Portfolio,297,40,JEENA SIKHO LIFECARE LTD.,3.04,
Super 30,Green Portfolio,297,40,COASTAL CORPORATION LTD.,3.0,
Super 30,Green Portfolio,297,40,UDAIPUR CEMENT WORKS LTD.,2.95,
MNC Advantage Fund,Green Portfolio,152,40,KSB LTD.,16.84,
MNC Advantage Fund,Green Portfolio,152,40,STYRENIX PERFORMANCE MATERIALS LTD.,9.99,
MNC Advantage Fund,Green Portfolio,152,40,INTEGRA ENGINEERING INDIA LTD.,7.4,
MNC Advantage Fund,Green Portfolio,152,40,BOSCH LTD.,6.85,
MNC Advantage Fund,Green Portfolio,152,40,ELANTAS BECK INDIA LTD.,6.57,
MNC Advantage Fund,Green Portfolio,152,40,BASF INDIA LTD.,6.45,
MNC Advantage Fund,Green Portfolio,152,40,JOHN COCKERILL INDIA LTD,4.9,
MNC Advantage Fund,Green Portfolio,152,40,GLAND PHARMA LTD.,4.01,
MNC Advantage Fund,Green Portfolio,152,40,HEUBACH COLORANTS INDIA LTD.,3.43,
MNC Advantage Fund,Green Portfolio,152,40,FEDERAL-MOGUL GOETZE (INDIA) LTD.,3.42,
Value Strategy,ICICI Prudential PMS,15,6,ICICI BANK LTD,7.08,
Value Strategy,ICICI Prudential PMS,15,6,BHARTI AIRTEL LTD,6.96,
Value Strategy,ICICI Prudential PMS,15,6,LARSEN & TOUBRO LTD,6.15,
Value Strategy,ICICI Prudential PMS,15,6,KARUR VYSYA BANK LTD,5.0,
Value Strategy,ICICI Prudential PMS,15,6,JINDAL STAINLESS LTD,4.9,
Largecap Strategy,ICICI Prudential PMS,16,6,LARSEN & TOUBRO LTD,7.7,
Largecap Strategy,ICICI Prudential PMS,16,6,BHARTI AIRTEL LTD,7.64,
Largecap Strategy,ICICI Prudential PMS,16,6,STATE BANK OF INDIA,6.94,1313.0
Largecap Strategy,ICICI Prudential PMS,16,6,ICICI BANK LTD,6.9,
Largecap Strategy,ICICI Prudential PMS,16,6,TVS MOTOR COMPANY LTD,4.87,
Growth Leaders Strategy,ICICI Prudential PMS,17,6,ICICI BANK LTD,7.76,
Growth Leaders Strategy,ICICI Prudential PMS,17,6,LARSEN & TOUBRO LTD,5.87,
Growth Leaders Strategy,ICICI Prudential PMS,17,6,BHARTI AIRTEL LTD,5.4,
Growth Leaders Strategy,ICICI Prudential PMS,17,6,TVS MOTOR COMPANY LTD,4.89,
Growth Leaders Strategy,ICICI Prudential PMS,17,6,STATE BANK OF INDIA,4.49,1313.0
Contra Strategy,ICICI Prudential PMS,74,6,BHARTI AIRTEL LTD,7.76,
Contra Strategy,ICICI Prudential PMS,74,6,ICICI BANK LTD,6.95,
Contra Strategy,ICICI Prudential PMS,74,6,LARSEN & TOUBRO LTD,6.5,
Contra Strategy,ICICI Prudential PMS,74,6,STATE BANK OF INDIA,4.77,1313.0
Contra Strategy,ICICI Prudential PMS,74,6,JINDAL STEEL AND POWER LTD,4.21,
PIPE Strategy,ICICI Prudential PMS,205,6,SARDA ENERGY AND MINERALS LTD,6.04,
PIPE Strategy,ICICI Prudential PMS,205,6,GE T&D INDIA LIMITED,5.79,
PIPE Strategy,ICICI Prudential PMS,205,6,KARUR VYSYA BANK LTD,4.63,
PIPE Strategy,ICICI Prudential PMS,205,6,VARDHMAN TEXTILES LTD,4.63,
PIPE Strategy,ICICI Prudential PMS,205,6,GODAWARI POWER AND ISPAT LTD,4.24,
Growth Fund,Invasset LLP,255,111,GARDEN REACH SHIPBUILDERS & ENGINEERS LTD.,11.98,
Growth Fund,Invasset LLP,255,111,MAZAGON DOCK SHIPBUILDERS LTD.,11.84,
Growth Fund,Invasset LLP,255,111,COCHIN SHIPYARD LTD.,5.49,
Growth Fund,Invasset LLP,255,111,HINDUSTAN AERONAUTICS LTD.,5.11,
Growth Fund,Invasset LLP,255,111,RAIL VIKAS NIGAM LTD.,4.4,
India DAWN,Invesco,2,1,ICICI BANK LTD.,6.52,
India DAWN,Invesco,2,1,HINDUSTAN AERONAUTICS LTD.,6.26,
India DAWN,Invesco,2,1,TATA MOTORS LTD.,5.64,
India DAWN,Invesco,2,1,RURAL ELECTRIFICATION CORP LIMITED,5.03,
India DAWN,Invesco,2,1,AXIS BANK LTD.,4.71,
India DAWN,Invesco,2,1,LARSEN & TOUBRO LTD.,4.65,
India DAWN,Invesco,2,1,ULTRATECH CEMENT LTD.,4.47,
India DAWN,Invesco,2,1,ZOMATO LTD.,4.21,
India DAWN,Invesco,2,1,HDFC BANK LTD.,3.91,
India DAWN,Invesco,2,1,INFOSYS LTD.,3.85,
India DAWN,Invesco,2,1,CASH AND EQUIVALENT,6.11,
India R.I.S.E,Invesco,3,1,TATA MOTORS LTD. DVR,7.1,
India R.I.S.E,Invesco,3,1,KARUR VYSYA BANK LTD.,6.51,
India R.I.S.E,Invesco,3,1,EQUITAS SMALL FINANCE BANK LTD.,5.5,
India R.I.S.E,Invesco,3,1,MAHINDRA & MAHINDRA LTD.,5.27,
India R.I.S.E,Invesco,3,1,BHARTI AIRTEL LTD.,5.13,
India R.I.S.E,Invesco,3,1,INDIAN BANK,5.1,674.0
India R.I.S.E,Invesco,3,1,AIA ENGINEERING LTD.,4.85,
India R.I.S.E,Invesco,3,1,BHARAT DYNAMICS LIMITED,4.77,196.0
India R.I.S.E,Invesco,3,1,CRAFTSMAN AUTOMATION LTD.,4.38,
India R.I.S.E,Invesco,3,1,BIRLA CORPORATION LTD.,4.3,
India R.I.S.E,Invesco,3,1,CASH & CASH EQUIVALENT,4.76,
India Caterpillar,Invesco,4,1,BHARAT ELECTRONICS LTD.,7.66,
India Caterpillar,Invesco,4,1,KEI INDUSTRIES LTD,7.24,
India Caterpillar,Invesco,4,1,CRAFTSMAN AUTOMATION LTD.,4.53,
India Caterpillar,Invesco,4,1,HOME FIRST FINANCE COMPANY INDIA LTD.,4.49,
India Caterpillar,Invesco,4,1,PERSISTENT SYSTEMS LTD.,4.42,
India Caterpillar,Invesco,4,1,CREDITACCESS GRAMEEN LTD.,4.38,
India Caterpillar,Invesco,4,1,AJANTA PHARMA LIMITED,4.31,55.0
India Caterpillar,Invesco,4,1,APAR INDUSTRIES LTD.,4.11,
India Caterpillar,Invesco,4,1,CENTURY TEXTILE AND INDUSTRIES LTD.,3.93,
India Caterpillar,Invesco,4,1,THE FEDERAL BANK LTD.,3.85,
India Caterpillar,Invesco,4,1,CASH AND EQUIVALENT,5.89,
Fundamental Value Fund,Itus Capital,177,85,INDUSIND BANK,4.5,
Fundamental Value Fund,Itus Capital,177,85,DR REDDYS LABORATORIES,4.0,
Fundamental Value Fund,Itus Capital,177,85,MARUTI SUZUKI,4.0,
Fundamental Value Fund,Itus Capital,177,85,ICICI LOMBARD GEN INSURANCE CO LTD,3.5,
Fundamental Value Fund,Itus Capital,177,85,ABB INDIA LIMITED,3.0,17.0
Fundamental Value Fund,Itus Capital,177,85,AIA ENGINEERING,3.0,
Fundamental Value Fund,Itus Capital,177,85,ADANI PORTS,3.0,
Fundamental Value Fund,Itus Capital,177,85,BAJAJ AUTO,3.0,
Fundamental Value Fund,Itus Capital,177,85,HDFC BANK LIMITED,3.0,587.0
Fundamental Value Fund,Itus Capital,177,85,ITC,3.0,
Fundamental Value Fund,Itus Capital,177,85,NTPC,3.0,
Fundamental Value Fund,Itus Capital,177,85,RELIANCE INDUSTRIES,3.0,
Fundamental Value Fund,Itus Capital,177,85,SBI LIFE,3.0,
Fundamental Value Fund,Itus Capital,177,85,CRAFTSMAN AUTOMATION,2.5,
Fundamental Value Fund,Itus Capital,177,85,EICHER MOTORS,2.5,
Fundamental Value Fund,Itus Capital,177,85,GAIL INDIA LTD,2.5,
Fundamental Value Fund,Itus Capital,177,85,SHREE CEMENTS,2.5,
Fundamental Value Fund,Itus Capital,177,85,AMBUJA CEMENTS,2.0,
Fundamental Value Fund,Itus Capital,177,85,CERA SANITARYWARE LIMITED,2.0,274.0
Fundamental Value Fund,Itus Capital,177,85,PETRONET LNG LTD.,2.0,
Fundamental Value Fund,Itus Capital,177,85,HINDUSTAN COPPER,2.0,
Fundamental Value Fund,Itus Capital,177,85,INDIAN ENERGY EXCHANGE LIMITED,2.0,652.0
Fundamental Value Fund,Itus Capital,177,85,IPCA LABS,2.0,
Fundamental Value Fund,Itus Capital,177,85,MARICO,2.0,
Fundamental Value Fund,Itus Capital,177,85,SYNGENE INTERNATIONAL LIMITED,2.0,1462.0
Fundamental Value Fund,Itus Capital,177,85,ADVANCED ENZYME TECHNOLOGIES LTD,1.5,
Fundamental Value Fund,Itus Capital,177,85,AHLUWALIA CONTRACTS,1.5,
Fundamental Value Fund,Itus Capital,177,85,BHARAT FORGE,1.5,
Fundamental Value Fund,Itus Capital,177,85,COMPUTER AGE MANAGEMENT SERVICES LIMITED,1.5,250.0
Fundamental Value Fund,Itus Capital,177,85,RACL GEARTECH LTD,1.5,
Fundamental Value Fund,Itus Capital,177,85,RHI MAGNESITA,1.5,
Fundamental Value Fund,Itus Capital,177,85,SUPRAJIT ENGG,1.5,
Fundamental Value Fund,Itus Capital,177,85,TVS MOTORS,1.5,
Fundamental Value Fund,Itus Capital,177,85,DIVGI TORQTRANSFER SYSTEMS LIMITED,1.2,374.0
Fundamental Value Fund,Itus Capital,177,85,BALKRISHNA INDUSTRIES LIMITED,1.0,174.0
Fundamental Value Fund,Itus Capital,177,85,TITAN COMPANY LIMITED,1.0,1515.0
Value Fund,JOINDRE CAPITAL,110,52,HDFC BANK LTD,8.48,
Value Fund,JOINDRE CAPITAL,110,52,TATA INVESTMENT CORPORATION LTD,7.7,
Value Fund,JOINDRE CAPITAL,110,52,BOSCH LTD,5.13,
Value Fund,JOINDRE CAPITAL,110,52,TATA CONSULTANCY SERVICES LTD,5.01,
Value Fund,JOINDRE CAPITAL,110,52,INFOSYS LTD,4.88,
India Focus- Series 1,Kotak AMC,6,2,HDFC BANK LTD,5.4,
India Focus- Series 1,Kotak AMC,6,2,STATE BANK OF INDIA,5.3,1313.0
India Focus- Series 1,Kotak AMC,6,2,AMBER ENTERPRISES INDIA LTD,5.2,
India Focus- Series 1,Kotak AMC,6,2,CARBORUNDUM UNIVERSAL LTD,5.1,
India Focus- Series 1,Kotak AMC,6,2,ZYDUS LIFESCIENCES LTD,5.0,
India Focus- Series 1,Kotak AMC,6,2,FORTIS HEALTHCARE LTD,4.5,
India Focus- Series 1,Kotak AMC,6,2,CYIENT LTD,4.4,
India Focus- Series 1,Kotak AMC,6,2,MARUTI SUZUKI INDIA LTD,4.3,
India Focus- Series 1,Kotak AMC,6,2,OBEROI REALTY LTD,4.1,
India Focus- Series 1,Kotak AMC,6,2,ICICI BANK LTD,4.1,
India Focus- Series 1,Kotak AMC,6,2,ISGEC HEAVY ENGINEERING LTD,4.0,
India Focus- Series 1,Kotak AMC,6,2,AJANTA PHARMA LTD,3.8,
India Focus- Series 1,Kotak AMC,6,2,DABUR INDIA LTD,3.8,
India Focus- Series 1,Kotak AMC,6,2,VOLTAS LTD,3.5,
India Focus- Series 1,Kotak AMC,6,2,LIC HOUSING FINANCE LTD,3.4,
India Focus- Series 1,Kotak AMC,6,2,GAIL (INDIA) LTD,3.3,
India Focus- Series 1,Kotak AMC,6,2,BAJAJ FINANCE LTD,3.2,
India Focus- Series 1,Kotak AMC,6,2,CENTURY PLYBOARDS (INDIA) LTD,3.0,
India Focus- Series 1,Kotak AMC,6,2,SRF LTD,3.0,
India Focus- Series 1,Kotak AMC,6,2,SHRIRAM FINANCE LTD,2.9,
India Focus- Series 1,Kotak AMC,6,2,BLUE STAR LTD,2.7,
India Focus- Series 1,Kotak AMC,6,2,RALLIS INDIA LTD,2.1,
India Focus- Series 1,Kotak AMC,6,2,WHIRLPOOL OF INDIA LTD,2.0,
India Focus- Series 1,Kotak AMC,6,2,APL APOLLO TUBES LTD,1.9,
India Focus- Series 2,Kotak AMC,7,2,AMBER ENTERPRISES INDIA LTD,5.8,
India Focus- Series 2,Kotak AMC,7,2,HDFC BANK LTD,5.5,
India Focus- Series 2,Kotak AMC,7,2,STATE BANK OF INDIA,5.3,1313.0
India Focus- Series 2,Kotak AMC,7,2,CARBORUNDUM UNIVERSAL LTD,5.0,
India Focus- Series 2,Kotak AMC,7,2,ZYDUS LIFESCIENCES LTD,4.9,
India Focus- Series 2,Kotak AMC,7,2,CYIENT LTD,4.7,
India Focus- Series 2,Kotak AMC,7,2,FORTIS HEALTHCARE LTD,4.4,
India Focus- Series 2,Kotak AMC,7,2,MARUTI SUZUKI INDIA LTD,4.3,
India Focus- Series 2,Kotak AMC,7,2,OBEROI REALTY LTD,4.1,
India Focus- Series 2,Kotak AMC,7,2,ISGEC HEAVY ENGINEERING LTD,3.9,
India Focus- Series 2,Kotak AMC,7,2,AJANTA PHARMA LTD,3.9,
India Focus- Series 2,Kotak AMC,7,2,GAIL (INDIA) LTD,3.8,
India Focus- Series 2,Kotak AMC,7,2,DABUR INDIA LTD,3.7,
India Focus- Series 2,Kotak AMC,7,2,VOLTAS LTD,3.4,
India Focus- Series 2,Kotak AMC,7,2,LIC HOUSING FINANCE LTD,3.4,
India Focus- Series 2,Kotak AMC,7,2,BAJAJ FINANCE LTD,3.2,
India Focus- Series 2,Kotak AMC,7,2,ICICI BANK LTD,3.1,
India Focus- Series 2,Kotak AMC,7,2,SRF LTD,3.0,
India Focus- Series 2,Kotak AMC,7,2,SHRIRAM FINANCE LTD,2.9,
India Focus- Series 2,Kotak AMC,7,2,CENTURY PLYBOARDS (INDIA) LTD,2.8,
India Focus- Series 2,Kotak AMC,7,2,BLUE STAR LTD,2.6,
India Focus- Series 2,Kotak AMC,7,2,RALLIS INDIA LTD,2.4,
India Focus- Series 2,Kotak AMC,7,2,WHIRLPOOL OF INDIA LTD,2.0,
India Focus- Series 2,Kotak AMC,7,2,APL APOLLO TUBES LTD,1.9,
Pharma Fund,Kotak AMC,93,2,SUN PHARMACEUTICAL INDUSTRIES LTD,18.8,
Pharma Fund,Kotak AMC,93,2,CIPLA LTD,13.9,
Pharma Fund,Kotak AMC,93,2,DR REDDY'S LABORATORIES LTD,7.5,
Pharma Fund,Kotak AMC,93,2,ZYDUS LIFESCIENCES LTD,6.9,
Pharma Fund,Kotak AMC,93,2,IPCA LABORATORIES LTD,5.7,
Pharma Fund,Kotak AMC,93,2,SYNGENE INTERNATIONAL LTD,5.6,
Pharma Fund,Kotak AMC,93,2,FORTIS HEALTHCARE LTD,5.5,
Pharma Fund,Kotak AMC,93,2,LUPIN LTD,4.9,
Pharma Fund,Kotak AMC,93,2,AJANTA PHARMA LTD,3.9,
Pharma Fund,Kotak AMC,93,2,DIVI'S LABORATORIES LTD,3.9,
Pharma Fund,Kotak AMC,93,2,AUROBINDO PHARMA LTD,3.9,
Pharma Fund,Kotak AMC,93,2,TORRENT PHARMACEUTICALS LTD,3.7,
Pharma Fund,Kotak AMC,93,2,GLAND PHARMA LTD,3.1,
Pharma Fund,Kotak AMC,93,2,INDOCO REMEDIES LTD,3.0,
Pharma Fund,Kotak AMC,93,2,LAURUS LABS LTD,2.9,
Pharma Fund,Kotak AMC,93,2,PFIZER LTD,2.7,
Pharma Fund,Kotak AMC,93,2,BIOCON LTD,2.4,
Pharma Fund,Kotak AMC,93,2,DR LAL PATHLABS LTD,1.1,
Small & Midcap,Kotak AMC,94,2,INDIAN BANK,7.8,674.0
Small & Midcap,Kotak AMC,94,2,NARAYANA HRUDAYALAYA LTD,5.9,
